leg_id,origin,destination,connection,edge_mode,carrier_mode,carrier,inferred,mixed_edge_component,distance_miles,max_load_lb,speed_miles_per_day,travel_days,full_load_base_cost_gp,base_cost_gp_per_ton_mile
LEG-000417,Highmoon,Arabel,Arabel via Highmoon road to Ordulin,road,road,Ox freight wagon,False,False,212.794704,6000,14.7,14.49,73.9,0.116
LEG-000417,Highmoon,Arabel,Arabel via Highmoon road to Ordulin,road,road,Horse freight wagon,False,False,212.794704,4000,20.4,10.43,60.08,0.141
LEG-000417,Highmoon,Arabel,Arabel via Highmoon road to Ordulin,road,road,Mule cart,False,False,212.794704,2000,18.4,11.59,26.44,0.124
LEG-000418,Highmoon,Archenbridge,Arabel via Highmoon road to Ordulin,road,road,Ox freight wagon,False,False,92.145448,6000,14.7,6.27,32.0,0.116
LEG-000418,Highmoon,Archenbridge,Arabel via Highmoon road to Ordulin,road,road,Horse freight wagon,False,False,92.145448,4000,20.4,4.52,26.02,0.141
LEG-000418,Highmoon,Archenbridge,Arabel via Highmoon road to Ordulin,road,road,Mule cart,False,False,92.145448,2000,18.4,5.02,11.45,0.124
LEG-000419,Highmoon,Ashabenford,caravan track,track,track,Camel caravan,True,False,149.040162,3000,17.6,8.47,41.19,0.184
LEG-000419,Highmoon,Ashabenford,caravan track,track,track,Mule caravan,True,False,149.040162,2400,15.3,9.74,36.61,0.205
LEG-000419,Highmoon,Ashabenford,caravan track,track,track,Ox caravan,True,False,149.040162,5000,10.7,13.92,62.54,0.168
LEG-000420,Highmoon,Essembra,The Way of the Manticore,road,road,Ox freight wagon,False,False,170.896255,6000,17.3,9.89,50.45,0.098
LEG-000420,Highmoon,Essembra,The Way of the Manticore,road,road,Horse freight wagon,False,False,170.896255,4000,24.0,7.12,41.02,0.12
LEG-000420,Highmoon,Essembra,The Way of the Manticore,road,road,Mule cart,False,False,170.896255,2000,21.6,7.91,18.05,0.106
LEG-000421,Highmoon,Saerloon,caravan track,track,track,Camel caravan,True,False,161.616831,3000,14.5,11.15,54.23,0.224
LEG-000421,Highmoon,Saerloon,caravan track,track,track,Mule caravan,True,False,161.616831,2400,12.6,12.83,48.21,0.249
LEG-000421,Highmoon,Saerloon,caravan track,track,track,Ox caravan,True,False,161.616831,5000,8.8,18.32,82.36,0.204
LEG-000422,Highmoon,Tilverton,caravan track,track,track,Camel caravan,True,False,176.685625,3000,14.5,12.19,59.29,0.224
LEG-000422,Highmoon,Tilverton,caravan track,track,track,Mule caravan,True,False,176.685625,2400,12.6,14.02,52.7,0.249
LEG-000422,Highmoon,Tilverton,caravan track,track,track,Ox caravan,True,False,176.685625,5000,8.8,20.03,90.03,0.204
LEG-000423,Highmoon,Wheloon,caravan track,track,track,Camel caravan,True,False,108.420339,3000,14.5,7.48,36.38,0.224
LEG-000423,Highmoon,Wheloon,caravan track,track,track,Mule caravan,True,False,108.420339,2400,12.6,8.6,32.34,0.249
LEG-000423,Highmoon,Wheloon,caravan track,track,track,Ox caravan,True,False,108.420339,5000,8.8,12.29,55.25,0.204
LEG-000424,Hill's Edge,Berdusk,The Chionthar Road,road,road,Ox freight wagon,False,False,171.586596,6000,19.9,8.63,44.05,0.086
LEG-000424,Hill's Edge,Berdusk,The Chionthar Road,road,road,Horse freight wagon,False,False,171.586596,4000,27.6,6.22,35.81,0.104
LEG-000424,Hill's Edge,Berdusk,The Chionthar Road,road,road,Mule cart,False,False,171.586596,2000,24.8,6.91,15.76,0.092
LEG-000425,Hill's Edge,Corm Orp,Scornubel through Asbravn toward Iriaebor,trail,trail,Pack pony string,False,False,70.093104,1200,14.0,5.02,8.9,0.212
LEG-000425,Hill's Edge,Corm Orp,Scornubel through Asbravn toward Iriaebor,trail,trail,Mule train,False,False,70.093104,2400,13.3,5.27,16.87,0.201
LEG-000425,Hill's Edge,Corm Orp,Scornubel through Asbravn toward Iriaebor,trail,trail,Porter company,False,False,70.093104,1000,10.4,6.76,9.37,0.267
LEG-000426,Hill's Edge,Hluthvar,Hill's Edge to Corm Orp trail,trail,trail,Pack pony string,False,False,96.279233,1200,14.0,6.89,12.23,0.212
LEG-000426,Hill's Edge,Hluthvar,Hill's Edge to Corm Orp trail,trail,trail,Mule train,False,False,96.279233,2400,13.3,7.24,23.17,0.201
LEG-000426,Hill's Edge,Hluthvar,Hill's Edge to Corm Orp trail,trail,trail,Porter company,False,False,96.279233,1000,10.4,9.28,12.87,0.267
LEG-000427,Hill's Edge,Iriaebor,caravan track,track,track,Camel caravan,True,False,171.19337,3000,17.6,9.73,47.31,0.184
LEG-000427,Hill's Edge,Iriaebor,caravan track,track,track,Mule caravan,True,False,171.19337,2400,15.3,11.19,42.05,0.205
LEG-000427,Hill's Edge,Iriaebor,caravan track,track,track,Ox caravan,True,False,171.19337,5000,10.7,15.98,71.84,0.168
LEG-000428,Hill's Edge,Scornubel,The Chionthar Road,road,road,Ox freight wagon,False,False,102.867536,6000,19.9,5.18,26.41,0.086
LEG-000428,Hill's Edge,Scornubel,The Chionthar Road,road,road,Horse freight wagon,False,False,102.867536,4000,27.6,3.73,21.47,0.104
LEG-000428,Hill's Edge,Scornubel,The Chionthar Road,road,road,Mule cart,False,False,102.867536,2000,24.8,4.14,9.45,0.092
LEG-000429,Hill's Edge,Triel,caravan track,track,track,Camel caravan,True,False,128.932385,3000,17.6,7.33,35.63,0.184
LEG-000429,Hill's Edge,Triel,caravan track,track,track,Mule caravan,True,False,128.932385,2400,15.3,8.43,31.67,0.205
LEG-000429,Hill's Edge,Triel,caravan track,track,track,Ox caravan,True,False,128.932385,5000,10.7,12.04,54.11,0.168
LEG-000430,Hillsfar,Elmwood,The Moonsea Run,sea,sea,Coasting cog,False,False,170.2235,100000,66.5,2.56,315.16,0.037
LEG-000430,Hillsfar,Elmwood,The Moonsea Run,sea,sea,Merchant caravel,False,False,170.2235,180000,79.4,2.14,525.26,0.034
LEG-000430,Hillsfar,Elmwood,The Moonsea Run,sea,sea,Deep-water galleon,False,False,170.2235,400000,71.8,2.37,1003.83,0.029
LEG-000431,Hillsfar,Elventree,Yulash to Hillsfar,road,road,Ox freight wagon,False,False,47.90668,6000,14.7,3.26,16.64,0.116
LEG-000431,Hillsfar,Elventree,Yulash to Hillsfar,road,road,Horse freight wagon,False,False,47.90668,4000,20.4,2.35,13.53,0.141
LEG-000431,Hillsfar,Elventree,Yulash to Hillsfar,road,road,Mule cart,False,False,47.90668,2000,18.4,2.61,5.95,0.124
LEG-000432,Hillsfar,Essembra,caravan track,track,track,Camel caravan,True,False,143.164695,3000,14.5,9.88,48.04,0.224
LEG-000432,Hillsfar,Essembra,caravan track,track,track,Mule caravan,True,False,143.164695,2400,12.6,11.36,42.7,0.249
LEG-000432,Hillsfar,Essembra,caravan track,track,track,Ox caravan,True,False,143.164695,5000,8.8,16.23,72.95,0.204
LEG-000433,Hillsfar,Harrowdale Town,caravan track,track,track,Camel caravan,True,False,139.977212,3000,14.5,9.66,46.97,0.224
LEG-000433,Hillsfar,Harrowdale Town,caravan track,track,track,Mule caravan,True,False,139.977212,2400,12.6,11.11,41.75,0.249
LEG-000433,Hillsfar,Harrowdale Town,caravan track,track,track,Ox caravan,True,False,139.977212,5000,8.8,15.87,71.33,0.204
LEG-000434,Hillsfar,Melvaunt,Moonsea coasting run,sea,sea,Coasting cog,False,False,104.735715,100000,60.2,1.74,214.32,0.041
LEG-000434,Hillsfar,Melvaunt,Moonsea coasting run,sea,sea,Merchant caravel,False,False,104.735715,180000,71.8,1.46,357.2,0.038
LEG-000434,Hillsfar,Melvaunt,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,104.735715,400000,65.0,1.61,682.66,0.033
LEG-000435,Hillsfar,Myth Drannor,caravan track,track,track,Camel caravan,True,False,100.126969,3000,14.5,6.91,33.6,0.224
LEG-000435,Hillsfar,Myth Drannor,caravan track,track,track,Mule caravan,True,False,100.126969,2400,12.6,7.95,29.87,0.249
LEG-000435,Hillsfar,Myth Drannor,caravan track,track,track,Ox caravan,True,False,100.126969,5000,8.8,11.35,51.02,0.204
LEG-000436,Hillsfar,Phlan,Moonsea coasting run,sea,sea,Coasting cog,False,False,95.820301,100000,60.2,1.59,196.08,0.041
LEG-000436,Hillsfar,Phlan,Moonsea coasting run,sea,sea,Merchant caravel,False,False,95.820301,180000,71.8,1.33,326.8,0.038
LEG-000436,Hillsfar,Phlan,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,95.820301,400000,65.0,1.47,624.55,0.033
LEG-000437,Hillsfar,Shadowdale,The Moonsea Ride,road,road,Ox freight wagon,False,False,215.737109,6000,18.1,11.89,60.65,0.094
LEG-000437,Hillsfar,Shadowdale,The Moonsea Ride,road,road,Horse freight wagon,False,False,215.737109,4000,25.2,8.56,49.31,0.114
LEG-000437,Hillsfar,Shadowdale,The Moonsea Ride,road,road,Mule cart,False,False,215.737109,2000,22.7,9.51,21.7,0.101
LEG-000438,Hillsfar,Thentia,Moonsea coasting run,sea,sea,Coasting cog,False,False,114.268325,100000,60.2,1.9,233.83,0.041
LEG-000438,Hillsfar,Thentia,Moonsea coasting run,sea,sea,Merchant caravel,False,False,114.268325,180000,71.8,1.59,389.72,0.038
LEG-000438,Hillsfar,Thentia,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,114.268325,400000,65.0,1.76,744.79,0.033
LEG-000439,Hillsfar,Zhentil Keep,The Moonsea Run,sea,sea,Coasting cog,False,False,78.365809,100000,66.5,1.18,145.09,0.037
LEG-000439,Hillsfar,Zhentil Keep,The Moonsea Run,sea,sea,Merchant caravel,False,False,78.365809,180000,79.4,0.99,241.81,0.034
LEG-000439,Hillsfar,Zhentil Keep,The Moonsea Run,sea,sea,Deep-water galleon,False,False,78.365809,400000,71.8,1.09,462.13,0.029
LEG-000440,Hlammach,Dilpur,Sarshel to Hlammach and Lyrabar,road,road,Ox freight wagon,False,False,82.553532,6000,14.7,5.62,28.67,0.116
LEG-000440,Hlammach,Dilpur,Sarshel to Hlammach and Lyrabar,road,road,Horse freight wagon,False,False,82.553532,4000,20.4,4.05,23.31,0.141
LEG-000440,Hlammach,Dilpur,Sarshel to Hlammach and Lyrabar,road,road,Mule cart,False,False,82.553532,2000,18.4,4.5,10.26,0.124
LEG-000441,Hlammach,Lyrabar,Sarshel to Hlammach and Lyrabar,road,road,Ox freight wagon,False,False,53.204515,6000,14.7,3.62,18.48,0.116
LEG-000441,Hlammach,Lyrabar,Sarshel to Hlammach and Lyrabar,road,road,Horse freight wagon,False,False,53.204515,4000,20.4,2.61,15.02,0.141
LEG-000441,Hlammach,Lyrabar,Sarshel to Hlammach and Lyrabar,road,road,Mule cart,False,False,53.204515,2000,18.4,2.9,6.61,0.124
LEG-000442,Hlath,Airspur,caravan track,track,track,Camel caravan,True,False,162.287553,3000,14.5,11.2,54.46,0.224
LEG-000442,Hlath,Airspur,caravan track,track,track,Mule caravan,True,False,162.287553,2400,12.6,12.88,48.41,0.249
LEG-000442,Hlath,Airspur,caravan track,track,track,Ox caravan,True,False,162.287553,5000,8.8,18.4,82.7,0.204
LEG-000443,Hlath,Alaghôn,caravan track,track,track,Camel caravan,True,False,186.007124,3000,14.5,12.84,62.42,0.224
LEG-000443,Hlath,Alaghôn,caravan track,track,track,Mule caravan,True,False,186.007124,2400,12.6,14.76,55.48,0.249
LEG-000443,Hlath,Alaghôn,caravan track,track,track,Ox caravan,True,False,186.007124,5000,8.8,21.09,94.78,0.204
LEG-000444,Hlath,Arrabar,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,395.942639,6000,17.3,22.91,116.88,0.098
LEG-000444,Hlath,Arrabar,The Vilhon Road,road,road,Horse freight wagon,False,False,395.942639,4000,24.0,16.5,95.03,0.12
LEG-000444,Hlath,Arrabar,The Vilhon Road,road,road,Mule cart,False,False,395.942639,2000,21.6,18.33,41.81,0.106
LEG-000445,Hlath,Reth,Airspur through Reth to Hlath trail,trail,trail,Pack pony string,False,False,167.888536,1200,14.0,12.02,21.33,0.212
LEG-000445,Hlath,Reth,Airspur through Reth to Hlath trail,trail,trail,Mule train,False,False,167.888536,2400,13.3,12.62,40.41,0.201
LEG-000445,Hlath,Reth,Airspur through Reth to Hlath trail,trail,trail,Porter company,False,False,167.888536,1000,10.4,16.18,22.45,0.267
LEG-000446,Hlath,Samra,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,185.03544,6000,14.7,12.6,64.26,0.116
LEG-000446,Hlath,Samra,The Vilhon Road,road,road,Horse freight wagon,False,False,185.03544,4000,20.4,9.07,52.25,0.141
LEG-000446,Hlath,Samra,The Vilhon Road,road,road,Mule cart,False,False,185.03544,2000,18.4,10.08,22.99,0.124
LEG-000447,Hlath,Sapra,local market trail,trail,trail,Pack pony string,True,False,119.12548,1200,13.0,9.19,16.3,0.228
LEG-000447,Hlath,Sapra,local market trail,trail,trail,Mule train,True,False,119.12548,2400,12.3,9.65,30.88,0.216
LEG-000447,Hlath,Sapra,local market trail,trail,trail,Porter company,True,False,119.12548,1000,9.6,12.37,17.15,0.288
LEG-000448,Hlaungadath,Ascore,Sundabar to Ascore,road,road,Ox freight wagon,False,False,47.46051,6000,14.7,3.23,16.48,0.116
LEG-000448,Hlaungadath,Ascore,Sundabar to Ascore,road,road,Horse freight wagon,False,False,47.46051,4000,20.4,2.33,13.4,0.141
LEG-000448,Hlaungadath,Ascore,Sundabar to Ascore,road,road,Mule cart,False,False,47.46051,2000,18.4,2.58,5.9,0.124
LEG-000449,Hlondeth,Mimph,Mimph to Nimpeth trail,trail,trail,Pack pony string,False,False,79.891329,1200,14.0,5.72,10.15,0.212
LEG-000449,Hlondeth,Mimph,Mimph to Nimpeth trail,trail,trail,Mule train,False,False,79.891329,2400,13.3,6.01,19.23,0.201
LEG-000449,Hlondeth,Mimph,Mimph to Nimpeth trail,trail,trail,Porter company,False,False,79.891329,1000,10.4,7.7,10.68,0.267
LEG-000450,Hlondeth,Nimpeth,Mimph to Nimpeth trail,trail,trail,Pack pony string,False,False,94.740895,1200,14.0,6.78,12.03,0.212
LEG-000450,Hlondeth,Nimpeth,Mimph to Nimpeth trail,trail,trail,Mule train,False,False,94.740895,2400,13.3,7.12,22.8,0.201
LEG-000450,Hlondeth,Nimpeth,Mimph to Nimpeth trail,trail,trail,Porter company,False,False,94.740895,1000,10.4,9.13,12.67,0.267
LEG-000451,Hlondeth,Ormath,The Shining Plains Road,road,road,Ox freight wagon,False,False,289.478975,6000,17.3,16.75,85.45,0.098
LEG-000451,Hlondeth,Ormath,The Shining Plains Road,road,road,Horse freight wagon,False,False,289.478975,4000,24.0,12.06,69.47,0.12
LEG-000451,Hlondeth,Ormath,The Shining Plains Road,road,road,Mule cart,False,False,289.478975,2000,21.6,13.4,30.57,0.106
LEG-000452,Hlondeth,Xorhun,Alaghon through Turmish to Hlondeth,road,road,Ox freight wagon,False,False,137.785996,6000,14.7,9.38,47.85,0.116
LEG-000452,Hlondeth,Xorhun,Alaghon through Turmish to Hlondeth,road,road,Horse freight wagon,False,False,137.785996,4000,20.4,6.75,38.9,0.141
LEG-000452,Hlondeth,Xorhun,Alaghon through Turmish to Hlondeth,road,road,Mule cart,False,False,137.785996,2000,18.4,7.5,17.12,0.124
LEG-000453,Hluthvar,Asbravn,Scornubel through Asbravn toward Iriaebor,trail,trail,Pack pony string,False,False,93.156021,1200,14.0,6.67,11.83,0.212
LEG-000453,Hluthvar,Asbravn,Scornubel through Asbravn toward Iriaebor,trail,trail,Mule train,False,False,93.156021,2400,13.3,7.0,22.42,0.201
LEG-000453,Hluthvar,Asbravn,Scornubel through Asbravn toward Iriaebor,trail,trail,Porter company,False,False,93.156021,1000,10.4,8.98,12.46,0.267
LEG-000454,Hluthvar,Corm Orp,Hill's Edge to Corm Orp trail,trail,trail,Pack pony string,False,False,39.973275,1200,14.0,2.86,5.08,0.212
LEG-000454,Hluthvar,Corm Orp,Hill's Edge to Corm Orp trail,trail,trail,Mule train,False,False,39.973275,2400,13.3,3.01,9.62,0.201
LEG-000454,Hluthvar,Corm Orp,Hill's Edge to Corm Orp trail,trail,trail,Porter company,False,False,39.973275,1000,10.4,3.85,5.34,0.267
LEG-000455,Hluthvar,Darkhold,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Pack pony string,False,False,68.629973,1200,14.0,4.91,8.72,0.212
LEG-000455,Hluthvar,Darkhold,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Mule train,False,False,68.629973,2400,13.3,5.16,16.52,0.201
LEG-000455,Hluthvar,Darkhold,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Porter company,False,False,68.629973,1000,10.4,6.62,9.18,0.267
LEG-000456,Hluthvar,Hill's Edge,Hill's Edge to Corm Orp trail,trail,trail,Pack pony string,False,False,96.279233,1200,14.0,6.89,12.23,0.212
LEG-000456,Hluthvar,Hill's Edge,Hill's Edge to Corm Orp trail,trail,trail,Mule train,False,False,96.279233,2400,13.3,7.24,23.17,0.201
LEG-000456,Hluthvar,Hill's Edge,Hill's Edge to Corm Orp trail,trail,trail,Porter company,False,False,96.279233,1000,10.4,9.28,12.87,0.267
LEG-000457,Hulburg,Glister,Melvaunt to Glister trail,trail,trail,Pack pony string,False,False,66.457156,1200,14.0,4.76,8.44,0.212
LEG-000457,Hulburg,Glister,Melvaunt to Glister trail,trail,trail,Mule train,False,False,66.457156,2400,13.3,5.0,16.0,0.201
LEG-000457,Hulburg,Glister,Melvaunt to Glister trail,trail,trail,Porter company,False,False,66.457156,1000,10.4,6.41,8.89,0.267
LEG-000458,Hulburg,Thentia,Melvaunt to Glister trail,trail,trail,Pack pony string,False,False,162.686245,1200,14.0,11.65,20.67,0.212
LEG-000458,Hulburg,Thentia,Melvaunt to Glister trail,trail,trail,Mule train,False,False,162.686245,2400,13.3,12.23,39.16,0.201
LEG-000458,Hulburg,Thentia,Melvaunt to Glister trail,trail,trail,Porter company,False,False,162.686245,1000,10.4,15.68,21.75,0.267
LEG-000459,Ilinvur,Glister,Ilinvur through Vaasa to Darmshall,trail,trail,Pack pony string,False,False,168.115247,1200,14.0,12.04,21.36,0.212
LEG-000459,Ilinvur,Glister,Ilinvur through Vaasa to Darmshall,trail,trail,Mule train,False,False,168.115247,2400,13.3,12.64,40.46,0.201
LEG-000459,Ilinvur,Glister,Ilinvur through Vaasa to Darmshall,trail,trail,Porter company,False,False,168.115247,1000,10.4,16.21,22.48,0.267
LEG-000460,Ilinvur,Teshwave,Citadel of the Raven to Ilinvur,trail,trail,Pack pony string,False,False,297.757831,1200,14.0,21.32,37.82,0.212
LEG-000460,Ilinvur,Teshwave,Citadel of the Raven to Ilinvur,trail,trail,Mule train,False,False,297.757831,2400,13.3,22.39,71.67,0.201
LEG-000460,Ilinvur,Teshwave,Citadel of the Raven to Ilinvur,trail,trail,Porter company,False,False,297.757831,1000,10.4,28.7,39.81,0.267
LEG-000461,Ilipur,Elversult,Proskur via Elversult and Teziir to Westgate,road,road,Ox freight wagon,False,False,41.748054,6000,14.7,2.84,14.5,0.116
LEG-000461,Ilipur,Elversult,Proskur via Elversult and Teziir to Westgate,road,road,Horse freight wagon,False,False,41.748054,4000,20.4,2.05,11.79,0.141
LEG-000461,Ilipur,Elversult,Proskur via Elversult and Teziir to Westgate,road,road,Mule cart,False,False,41.748054,2000,18.4,2.27,5.19,0.124
LEG-000462,Ilipur,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Ox freight wagon,False,False,58.28047,6000,14.7,3.97,20.24,0.116
LEG-000462,Ilipur,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Horse freight wagon,False,False,58.28047,4000,20.4,2.86,16.46,0.141
LEG-000462,Ilipur,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Mule cart,False,False,58.28047,2000,18.4,3.17,7.24,0.124
LEG-000463,Iljak,Mussum,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,108.972451,6000,14.7,7.42,37.85,0.116
LEG-000463,Iljak,Mussum,The Vilhon Road,road,road,Horse freight wagon,False,False,108.972451,4000,20.4,5.34,30.77,0.141
LEG-000463,Iljak,Mussum,The Vilhon Road,road,road,Mule cart,False,False,108.972451,2000,18.4,5.94,13.54,0.124
LEG-000464,Iljak,Samra,Iljak junction through Elbulder to Torsh trail,trail,trail,Pack pony string,False,False,24.605894,1200,14.0,1.76,3.13,0.212
LEG-000464,Iljak,Samra,Iljak junction through Elbulder to Torsh trail,trail,trail,Mule train,False,False,24.605894,2400,13.3,1.85,5.92,0.201
LEG-000464,Iljak,Samra,Iljak junction through Elbulder to Torsh trail,trail,trail,Porter company,False,False,24.605894,1000,10.4,2.37,3.29,0.267
LEG-000465,Iljak,Shamph,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,26.293763,6000,14.7,1.79,9.13,0.116
LEG-000465,Iljak,Shamph,The Vilhon Road,road,road,Horse freight wagon,False,False,26.293763,4000,20.4,1.29,7.42,0.141
LEG-000465,Iljak,Shamph,The Vilhon Road,road,road,Mule cart,False,False,26.293763,2000,18.4,1.43,3.27,0.124
LEG-000466,Ilmwatch,Uthmere,Trail's End to Ilmwatch road,road,road,Ox freight wagon,False,False,32.442256,6000,14.7,2.21,11.27,0.116
LEG-000466,Ilmwatch,Uthmere,Trail's End to Ilmwatch road,road,road,Horse freight wagon,False,False,32.442256,4000,20.4,1.59,9.16,0.141
LEG-000466,Ilmwatch,Uthmere,Trail's End to Ilmwatch road,road,road,Mule cart,False,False,32.442256,2000,18.4,1.77,4.03,0.124
LEG-000467,Immilmar,Mulptan,Nathoud via Mulptan to Immilmar,trail,trail,Pack pony string,False,False,105.204755,1200,14.0,7.53,13.36,0.212
LEG-000467,Immilmar,Mulptan,Nathoud via Mulptan to Immilmar,trail,trail,Mule train,False,False,105.204755,2400,13.3,7.91,25.32,0.201
